Timestamp,Day of Year,Plot,Alfalfa variety,Plant height (cm),Total Solar Radiation (kW-hr/m2),Irrig. Treatment (%),Average Air Temperature (Deg C),Ave. SWD (%),Growth stage,Relative Humidity (%),Total Precipitation (mm),Irrig. amount (in),Leaf Area Index (LAI),Fall Dormancy*,Winterhardiness**,Average Wind Speed (m/s),Dry yield (ton/ha),experiment_info,location,year
2023-07-14,195.0,911,RR 6 Shot Plus (Croplan),,3.8868359805774073,100.0,26.845,,,63.62833333333333,0.762,0.75,,6.0,,4.540500000000001,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-14,195.0,912,RR 6 Shot Plus (Croplan),,3.8868359805774073,100.0,26.845,,,63.62833333333333,0.762,0.75,,6.0,,4.540500000000001,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-14,195.0,913,RR 6 Shot Plus (Croplan),,3.8868359805774073,100.0,26.845,,,63.62833333333333,0.762,0.75,,6.0,,4.540500000000001,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-14,195.0,914,RR 6 Shot Plus (Croplan),,3.8868359805774073,100.0,26.845,,,63.62833333333333,0.762,0.75,,6.0,,4.540500000000001,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-14,195.0,915,RR 6 Shot Plus (Croplan),,3.8868359805774073,100.0,26.845,,,63.62833333333333,0.762,0.75,,6.0,,4.540500000000001,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-14,195.0,916,RR 6 Shot Plus (Croplan),,3.8868359805774073,100.0,26.845,,,63.62833333333333,0.762,0.75,,6.0,,4.540500000000001,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-15,196.0,,,,3.712823076089418,,24.27,,,76.76666666666665,33.022000000000006,,,,,3.9533749999999994,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-16,197.0,,,,3.6243908664548186,,23.985217391304353,,,71.26782608695652,0.762,,,,,3.259913043478261,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,801,RR 6 Shot Plus (Croplan),48.666666666666664,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.8439598,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,802,RR 6 Shot Plus (Croplan),49.666666666666664,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.8329367,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,803,RR 6 Shot Plus (Croplan),47.666666666666664,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,3.0644218000000003,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,804,RR 6 Shot Plus (Croplan),55.0,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.3258741,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,805,RR 6 Shot Plus (Croplan),50.666666666666664,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.7116826,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,806,RR 6 Shot Plus (Croplan),57.0,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,3.6265999,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,807,RR 6 Shot Plus (Croplan),58.0,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.9872601,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,808,RR 6 Shot Plus (Croplan),57.666666666666664,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.7888443,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,809,RR 6 Shot Plus (Croplan),53.666666666666664,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.6786133,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,810,RR 6 Shot Plus (Croplan),50.666666666666664,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.9541908,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,811,RR 6 Shot Plus (Croplan),53.666666666666664,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.7447519,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,812,RR 6 Shot Plus (Croplan),53.0,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,3.0644218000000003,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,813,RR 6 Shot Plus (Croplan),52.333333333333336,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.8990753,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,814,RR 6 Shot Plus (Croplan),46.0,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.6786133,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,815,RR 6 Shot Plus (Croplan),47.666666666666664,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.866006,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,816,RR 6 Shot Plus (Croplan),44.333333333333336,4.109441163105856,70.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.7116826,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,901,RR 6 Shot Plus (Croplan),48.333333333333336,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.645544,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,902,RR 6 Shot Plus (Croplan),51.0,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.2156431000000003,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,903,RR 6 Shot Plus (Croplan),59.666666666666664,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.4030358,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,904,RR 6 Shot Plus (Croplan),53.333333333333336,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,3.1415834999999994,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,905,RR 6 Shot Plus (Croplan),56.666666666666664,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.2487123999999996,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,906,RR 6 Shot Plus (Croplan),54.0,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.4361051,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,907,RR 6 Shot Plus (Croplan),52.333333333333336,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.9100984,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,908,RR 6 Shot Plus (Croplan),56.0,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.9652139,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,909,RR 6 Shot Plus (Croplan),47.333333333333336,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,4.1557087,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,910,RR 6 Shot Plus (Croplan),49.0,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,3.5163689,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,911,RR 6 Shot Plus (Croplan),52.666666666666664,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.9982832,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,912,RR 6 Shot Plus (Croplan),57.666666666666664,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,3.0644218000000003,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,913,RR 6 Shot Plus (Croplan),59.0,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,3.0644218000000003,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,914,RR 6 Shot Plus (Croplan),48.666666666666664,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,3.196699,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,915,RR 6 Shot Plus (Croplan),56.666666666666664,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.6234978,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-17,198.0,916,RR 6 Shot Plus (Croplan),51.333333333333336,4.109441163105856,100.0,27.670416666666668,,,58.05,0.0,,,6.0,,4.143166666666667,2.6675902,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,801,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,85.55,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,802,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,803,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,804,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,805,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,806,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,807,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,808,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,16.47,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,809,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,810,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,64.9,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,811,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,812,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,813,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,814,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,815,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,816,RR 6 Shot Plus (Croplan),,4.137350375433209,70.0,28.96166666666667,100.0,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,901,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,70.16,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,902,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,903,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,904,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,905,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,906,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,907,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,908,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,40.3,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,909,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,910,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,56.4,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,911,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,912,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,913,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,914,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,915,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-18,199.0,916,RR 6 Shot Plus (Croplan),,4.137350375433209,100.0,28.96166666666667,100.0,,40.804166666666674,0.0,,,6.0,,5.684833333333334,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,801,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,802,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,72.57,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,803,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,63.3,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,804,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,59.95,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,805,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,47.44,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,806,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,34.65,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,807,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,808,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,809,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,810,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,811,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,812,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,813,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,814,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,815,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,816,RR 6 Shot Plus (Croplan),,3.7752906277300866,70.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,901,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,902,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,78.3,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,903,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,65.22,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,904,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,57.26,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,905,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,57.78,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,906,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,51.35,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,907,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,908,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,909,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,910,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,911,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,912,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,913,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,914,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,915,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-19,200.0,916,RR 6 Shot Plus (Croplan),,3.7752906277300866,100.0,30.083478260869573,,,36.14521739130434,0.0,,,6.0,,4.931826086956522,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,801,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,802,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,803,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,804,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,805,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,806,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,807,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,22.79,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,808,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,24.73,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,809,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,810,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,811,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,43.52,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,812,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,89.94,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,813,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,814,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,815,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,816,RR 6 Shot Plus (Croplan),,3.1265804698734856,70.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,901,RR 6 Shot Plus (Croplan),,3.1265804698734856,100.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,902,RR 6 Shot Plus (Croplan),,3.1265804698734856,100.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
2023-07-20,201.0,903,RR 6 Shot Plus (Croplan),,3.1265804698734856,100.0,28.00708333333333,,,59.10083333333333,0.0,,,6.0,,3.0922083333333332,,BushlandCenterPivot_2023,BushlandCenterPivot,2023
