Timestamp,Day of Year,Plot,Average Air Temperature (Deg C),Total Precipitation (mm),Alfalfa variety,Fall Dormancy*,Average Wind Speed (m/s),Dry yield (ton/ha),experiment_info,Plant height (cm),Total Solar Radiation (kW-hr/m2),Growth stage,Irrig. Treatment (%),Irrig. amount (in),Ave. SWD (%),Relative Humidity (%),Winterhardiness**,Leaf Area Index (LAI),location,year
2023-07-21,202.0,909,23.96,0.0,RR 6 Shot Plus (Croplan),6.0,4.36,,BushlandCenterPivot_2023,,3.78,,100.0,1.25,,69.68,,,BushlandCenterPivot,2023
2023-07-21,202.0,910,23.96,0.0,RR 6 Shot Plus (Croplan),6.0,4.36,,BushlandCenterPivot_2023,,3.78,,100.0,1.25,,69.68,,,BushlandCenterPivot,2023
2023-07-21,202.0,911,23.96,0.0,RR 6 Shot Plus (Croplan),6.0,4.36,,BushlandCenterPivot_2023,,3.78,,100.0,1.25,,69.68,,,BushlandCenterPivot,2023
2023-07-21,202.0,912,23.96,0.0,RR 6 Shot Plus (Croplan),6.0,4.36,,BushlandCenterPivot_2023,,3.78,,100.0,1.25,,69.68,,,BushlandCenterPivot,2023
2023-07-21,202.0,913,23.96,0.0,RR 6 Shot Plus (Croplan),6.0,4.36,,BushlandCenterPivot_2023,,3.78,,100.0,1.25,80.9,69.68,,,BushlandCenterPivot,2023
2023-07-21,202.0,914,23.96,0.0,RR 6 Shot Plus (Croplan),6.0,4.36,,BushlandCenterPivot_2023,,3.78,,100.0,1.25,98.56,69.68,,,BushlandCenterPivot,2023
2023-07-21,202.0,915,23.96,0.0,RR 6 Shot Plus (Croplan),6.0,4.36,,BushlandCenterPivot_2023,,3.78,,100.0,1.25,97.58,69.68,,,BushlandCenterPivot,2023
2023-07-21,202.0,916,23.96,0.0,RR 6 Shot Plus (Croplan),6.0,4.36,,BushlandCenterPivot_2023,,3.78,,100.0,1.25,,69.68,,,BushlandCenterPivot,2023
2023-07-22,203.0,,24.72,0.0,,,2.82,,BushlandCenterPivot_2023,,3.92,,,,,64.08,,,BushlandCenterPivot,2023
2023-07-23,204.0,801,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,802,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,803,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,804,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,805,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,806,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,807,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,808,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,809,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,810,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,811,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,812,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,813,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,814,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,815,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,816,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,70.0,0.875,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,901,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,902,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,903,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,904,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,905,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,906,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,907,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,908,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,909,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,910,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,911,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,912,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,913,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,914,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,915,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-23,204.0,916,27.81,0.0,RR 6 Shot Plus (Croplan),6.0,4.22,,BushlandCenterPivot_2023,,4.11,,100.0,1.25,,50.54,,,BushlandCenterPivot,2023
2023-07-24,205.0,,28.23,0.0,,,4.87,,BushlandCenterPivot_2023,,3.53,,,,,43.69,,,BushlandCenterPivot,2023
2023-07-25,206.0,,29.64,0.0,,,6.16,,BushlandCenterPivot_2023,,4.09,,,,,33.09,,,BushlandCenterPivot,2023
2023-07-26,207.0,,29.53,0.0,,,5.78,,BushlandCenterPivot_2023,,4.04,,,,,33.88,,,BushlandCenterPivot,2023
2023-07-27,208.0,,29.13,0.0,,,4.93,,BushlandCenterPivot_2023,,3.86,,,,,36.86,,,BushlandCenterPivot,2023
2023-07-28,209.0,,28.31,0.0,,,4.04,,BushlandCenterPivot_2023,,2.7,,,,,39.84,,,BushlandCenterPivot,2023
2023-07-29,210.0,,27.04,0.0,,,3.16,,BushlandCenterPivot_2023,,2.05,,,,,44.5,,,BushlandCenterPivot,2023
2023-07-30,211.0,,27.94,0.0,,,3.62,,BushlandCenterPivot_2023,,2.49,,,,,38.08,,,BushlandCenterPivot,2023
2023-07-31,212.0,,26.27,0.0,,,3.78,,BushlandCenterPivot_2023,,2.14,,,,,44.71,,,BushlandCenterPivot,2023
2023-08-01,213.0,801,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,802,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,803,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,804,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,805,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,806,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,807,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,808,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,809,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,810,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,811,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,812,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,813,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,814,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,815,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,816,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,70.0,1.05,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,901,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,902,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,903,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,904,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,905,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,906,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,907,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,908,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,909,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,910,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,911,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,912,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,913,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,914,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,915,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-01,213.0,916,29.34,0.0,RR 6 Shot Plus (Croplan),6.0,5.12,,BushlandCenterPivot_2023,,3.25,,100.0,1.5,,42.02,,,BushlandCenterPivot,2023
2023-08-02,214.0,,28.65,0.0,,,5.05,,BushlandCenterPivot_2023,,3.95,,,,,42.45,,,BushlandCenterPivot,2023
2023-08-03,215.0,801,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,802,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,803,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,804,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,805,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,806,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,807,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,808,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,809,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,810,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,811,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,812,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,813,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,814,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,815,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,816,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,70.0,0.875,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,901,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,902,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,903,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,904,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,905,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,906,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,907,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,908,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,909,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,910,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,911,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,912,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,913,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,914,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,915,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-03,215.0,916,28.95,3.3,RR 6 Shot Plus (Croplan),6.0,4.41,,BushlandCenterPivot_2023,,2.88,,100.0,1.25,,37.97,,,BushlandCenterPivot,2023
2023-08-04,216.0,801,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,802,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,803,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,804,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,805,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,806,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,807,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,808,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,809,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,810,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,811,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,812,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,813,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,814,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,815,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,816,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,70.0,0.35,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,901,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,902,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,903,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,904,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,905,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,906,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,907,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,908,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,909,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,910,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,911,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,912,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,913,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,914,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,915,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
2023-08-04,216.0,916,28.83,0.0,RR 6 Shot Plus (Croplan),6.0,2.29,,BushlandCenterPivot_2023,,3.94,,100.0,0.5,,43.03,,,BushlandCenterPivot,2023
